temporada;data;time_casa;time_fora;gols_casa_ft;gols_fora_ft;resultado_ft;odd_pinnacle_casa;odd_pinnacle_empate;odd_pinnacle_fora;odd_media_casa;odd_media_empate;odd_media_fora
2020;2020-08-21;Ceara;Vasco;0;3;A;2,07;3,15;4,08;2,07;3,07;3,92
2020;2020-08-21;Sao Paulo;Bahia;1;1;D;1,74;3,58;5,22;1,74;3,41;5,13
2020;2020-08-22;Athletico-PR;Fluminense;0;1;A;1,93;3,3;4,54;1,9;3,21;4,35
2020;2020-08-22;Internacional;Atletico-MG;1;0;H;2,25;3,32;3,32;2,25;3,21;3,21
2020;2020-08-23;Goias;Atletico GO;2;0;H;2,96;3,05;2,63;2,91;2,95;2,59
2020;2020-08-23;Flamengo RJ;Botafogo RJ;1;1;D;1,36;4,86;9,27;1,36;4,66;8,59
2020;2020-08-23;Bragantino;Coritiba;1;2;A;1,59;3,88;6,16;1,58;3,75;6,08
2020;2020-08-23;Palmeiras;Santos;2;1;H;2,01;3,13;4,41;1,96;3,11;4,27
2020;2020-08-23;Vasco;Gremio;0;0;D;3,97;3,2;2,08;3,82;3,13;2,07
2020;2020-08-23;Sport Recife;Sao Paulo;0;1;A;3,4;3,13;2,32;3,32;3,04;2,3
2020;2020-08-24;Ceara;Bahia;2;0;H;2,13;3,19;3,8;2,13;3,1;3,66
2020;2020-08-26;Sao Paulo;Athletico-PR;1;0;H;1,98;3,2;4,29;1,97;3,15;4,13
2020;2020-08-27;Corinthians;Fortaleza;1;1;D;1,94;3,25;4,39;1,89;3,24;4,35
2020;2020-08-29;Botafogo RJ;Internacional;0;2;A;4,67;3,46;1,82;4,64;3,34;1,82
2020;2020-08-29;Bahia;Palmeiras;1;1;D;4,2;2,99;2,09;4,06;2,99;2,07
2020;2020-08-29;Fluminense;Vasco;2;1;H;2,2;3,14;3,59;2,23;3,05;3,47
2020;2020-08-30;Fortaleza;Bragantino;3;0;H;2,29;3,28;3,22;2,3;3,15;3,18
2020;2020-08-30;Sao Paulo;Corinthians;2;1;H;2,31;3,01;3,47;2,26;2,97;3,46
2020;2020-08-30;Coritiba;Sport Recife;1;0;H;2,42;2,99;3,29;2,37;2,94;3,29
2020;2020-08-30;Santos;Flamengo RJ;0;1;A;3,53;3,51;2,07;3,49;3,35;2,08
2020;2020-08-30;Atletico GO;Ceara;0;2;A;2,5;3,12;3,03;2,46;3,08;3
2020;2020-09-02;Ceara;Fortaleza;1;0;H;2,65;2,93;3,06;2,57;2,89;2,99
2020;2020-09-02;Fluminense;Atletico GO;1;1;D;1,74;3,48;5,38;1,73;3,38;5,19
2020;2020-09-02;Goias;Corinthians;1;2;A;3,42;3,1;2,32;3,32;3,03;2,3
2020;2020-09-03;Athletico-PR;Bragantino;1;1;D;2,38;3,32;3,08;2,35;3,18;3,06
2020;2020-09-03;Bahia;Flamengo RJ;3;5;A;3,35;3,15;2,32;3,28;3,1;2,28
2020;2020-09-03;Botafogo RJ;Coritiba;0;0;D;2,15;3,23;3,68;2,13;3,13;3,62
2020;2020-09-03;Palmeiras;Internacional;1;1;D;1,96;3,08;4,75;1,95;3,07;4,45
2020;2020-09-03;Santos;Vasco;2;2;D;1,69;3,88;5,06;1,7;3,7;4,9
2020;2020-09-03;Gremio;Sport Recife;1;2;A;1,36;4,85;9,14;1,38;4,53;8,45
2020;2020-09-04;Atletico-MG;Sao Paulo;3;0;H;2,03;3,27;4,07;2;3,22;3,9
2020;2020-09-05;Flamengo RJ;Fortaleza;2;1;H;1,45;4,46;7,41;1,44;4,3;7,11
2020;2020-09-05;Corinthians;Botafogo RJ;2;2;D;1,79;3,46;5,04;1,79;3,37;4,79
2020;2020-09-06;Ceara;Santos;0;1;A;2,07;3,24;3,92;2,04;3,22;3,81
2020;2020-09-06;Bragantino;Palmeiras;1;2;A;3,29;3,14;2,36;3,24;3,07;2,32
2020;2020-09-06;Internacional;Bahia;2;2;D;1,58;3,86;6,4;1,55;3,81;6,28
2020;2020-09-06;Sao Paulo;Fluminense;3;1;H;1,91;3,24;4,7;1,88;3,23;4,49
2020;2020-09-06;Vasco;Athletico-PR;1;0;H;2,35;3,11;3,34;2,31;3,05;3,29
2020;2020-09-06;Atletico GO;Gremio;1;1;D;5;3,32;1,83;4,83;3,28;1,81
2020;2020-09-07;Coritiba;Atletico-MG;0;1;A;4,95;3,8;1,71;4,79;3,64;1,72
2020;2020-09-07;Sport Recife;Goias;2;1;H;1,98;3,15;4,5;1,91;3,21;4,34
2020;2020-09-09;Athletico-PR;Botafogo RJ;1;1;D;1,75;3,54;5,26;1,77;3,42;4,73
2020;2020-09-09;Fortaleza;Sport Recife;1;0;H;1,97;3,35;4,26;1,95;3,21;4,13
2020;2020-09-09;Goias;Coritiba;3;3;D;2,62;3,06;3,04;2,52;2,94;3
2020;2020-09-09;Sao Paulo;Bragantino;1;1;D;2,07;3,4;3,8;2,03;3,32;3,66
2020;2020-09-10;Fluminense;Flamengo RJ;1;2;A;5,54;3,83;1,66;5,46;3,71;1,63
2020;2020-09-10;Santos;Atletico-MG;3;1;H;4,41;3,99;1,77;4,2;3,85;1,76
2020;2020-09-10;Bahia;Gremio;0;2;A;3,81;3,24;2,14;3,66;3,13;2,11
2020;2020-09-10;Corinthians;Palmeiras;0;2;A;3,88;2,96;2,25;3,72;2,9;2,2
2020;2020-09-10;Internacional;Ceara;2;0;H;1,7;3,46;5,96;1,68;3,38;5,69
2020;2020-09-11;Vasco;Atletico GO;1;2;A;2,2;3,18;3,71;2,16;3,06;3,64
2020;2020-09-12;Athletico-PR;Coritiba;1;0;H;2,01;3,14;4,58;1,96;3,11;4,31
2020;2020-09-12;Santos;Sao Paulo;2;2;D;3,38;3,35;2,27;3,2;3,22;2,27
2020;2020-09-13;Fluminense;Corinthians;2;1;H;2,36;3,08;3,52;2,3;3,02;3,36
2020;2020-09-13;Gremio;Fortaleza;1;1;D;1,61;3,85;6,42;1,59;3,67;6,18
2020;2020-09-13;Atletico-MG;Bragantino;2;1;H;1,67;3,94;5,45;1,64;3,93;5,02
2020;2020-09-13;Bahia;Atletico GO;0;1;A;2,16;3,18;3,88;2,12;3,09;3,74
2020;2020-09-13;Ceara;Flamengo RJ;2;0;H;3,82;3,4;2,09;3,58;3,32;2,07
2020;2020-09-13;Goias;Internacional;1;0;H;4,44;3,43;1,93;4,3;3,36;1,88
2020;2020-09-13;Palmeiras;Sport Recife;2;2;D;1,46;4,28;8,35;1,44;4,09;7,93
2020;2020-09-14;Botafogo RJ;Vasco;2;3;A;2,64;3,04;3,07;2,56;2,98;2,95
2020;2020-09-17;Corinthians;Bahia;3;2;H;2,22;3,28;3,6;2,22;3,11;3,43
2020;2020-09-19;Bragantino;Ceara;4;2;H;2,05;3,38;3,8;2,06;3,35;3,57
2020;2020-09-19;Fortaleza;Internacional;1;0;H;3,01;2,88;2,83;2,88;2,84;2,74
2020;2020-09-20;Atletico GO;Atletico-MG;3;4;A;4,69;3,46;1,84;4,53;3,44;1,81
2020;2020-09-20;Coritiba;Vasco;1;0;H;2,17;3,26;3,77;2,12;3,17;3,62
2020;2020-09-20;Gremio;Palmeiras;1;1;D;2,5;2,97;3,38;2,51;2,88;3,16
2020;2020-09-20;Botafogo RJ;Santos;0;0;D;2,73;3,4;2,68;2,64;3,36;2,57
2020;2020-09-21;Sport Recife;Fluminense;1;0;H;2,45;3,07;3,34;2,37;3,02;3,22
2020;2020-09-24;Sport Recife;Corinthians;1;0;H;2,82;3;2,9;2,73;2,92;2,81
2020;2020-09-26;Athletico-PR;Bahia;1;0;H;2,26;3,09;3,75;2,21;3,04;3,52
2020;2020-09-26;Internacional;Sao Paulo;1;1;D;2,42;3,02;3,46;2,34;2,97;3,34
2020;2020-09-27;Atletico-MG;Gremio;3;1;H;1,74;3,78;5,07;1,72;3,72;4,72
2020;2020-09-27;Vasco;Bragantino;1;1;D;3,32;3,46;2,26;3,19;3,33;2,22
2020;2020-09-27;Palmeiras;Flamengo RJ;1;1;D;1,31;5,6;10,54;1,26;5,58;10,3
2020;2020-09-27;Atletico GO;Botafogo RJ;1;1;D;2,01;3,39;4,14;2;3,22;3,92
2020;2020-09-27;Ceara;Goias;2;2;D;1,61;4,09;5,82;1,63;3,74;5,45
2020;2020-09-28;Santos;Fortaleza;1;1;D;2,08;3,43;3,82;2,06;3,27;3,63
2020;2020-09-29;Fluminense;Coritiba;4;0;H;1,99;3,26;4,42;1,99;3,14;4,06
2020;2020-10-01;Botafogo RJ;Bahia;1;2;A;2,65;3,32;2,82;2,57;3,18;2,76
2020;2020-10-01;Corinthians;Atletico GO;0;0;D;2,37;3,08;3,49;2,28;3,01;3,4
2020;2020-10-03;Gremio;Internacional;1;1;D;2,39;2,88;3,72;2,36;2,88;3,44
2020;2020-10-03;Palmeiras;Ceara;2;1;H;1,44;4,54;8,22;1,44;4,21;7,72
2020;2020-10-04;Bragantino;Corinthians;0;0;D;2,21;3,34;3,55;2,13;3,28;3,48
2020;2020-10-04;Botafogo RJ;Fluminense;1;1;D;2,94;3,04;2,75;2,88;2,96;2,63
2020;2020-10-04;Coritiba;Sao Paulo;1;1;D;4,96;3,63;1,79;4,8;3,45;1,77
2020;2020-10-04;Flamengo RJ;Athletico-PR;3;1;H;1,51;4,34;6,92;1,5;4,12;6,38
2020;2020-10-04;Bahia;Sport Recife;1;2;A;1,88;3,45;4,69;1,85;3,36;4,4
2020;2020-10-04;Fortaleza;Atletico GO;0;0;D;2,4;3,04;3,48;2,36;2,97;3,31
2020;2020-10-04;Goias;Santos;2;3;A;2,86;3,42;2,55;2,82;3,33;2,44
2020;2020-10-05;Atletico-MG;Vasco;4;1;H;1,36;5,14;9,24;1,34;5,06;8,42
2020;2020-10-07;Corinthians;Santos;1;1;D;2,28;3,25;3,49;2,21;3,16;3,36
2020;2020-10-07;Bahia;Vasco;3;0;H;1,84;3,49;4,85;1,8;3,42;4,58
2020;2020-10-07;Flamengo RJ;Sport Recife;3;0;H;1,4;4,96;8,18;1,39;4,76;7,43
2020;2020-10-07;Gremio;Coritiba;2;1;H;1,53;3,95;7,53;1,51;3,82;7,05
2020;2020-10-08;Goias;Fluminense;2;4;A;3,57;3,38;2,18;3,35;3,27;2,15
2020;2020-10-08;Sao Paulo;Atletico GO;3;0;H;1,66;3,93;5,56;1,63;3,74;5,36
2020;2020-10-08;Botafogo RJ;Palmeiras;2;1;H;4,12;3,24;2,07;3,94;3,16;2,01
2020;2020-10-08;Fortaleza;Atletico-MG;2;1;H;4,09;3,6;1,95;3,99;3,54;1,88
2020;2020-10-08;Athletico-PR;Ceara;0;0;D;2,1;3,27;3,97;2,03;3,23;3,78
2020;2020-10-09;Bragantino;Internacional;0;2;A;2,93;3,06;2,74;2,84;2,96;2,65
2020;2020-10-10;Vasco;Flamengo RJ;1;2;A;5,38;3,91;1,68;4,94;3,69;1,7
2020;2020-10-10;Coritiba;Fortaleza;0;0;D;2,82;2,97;2,93;2,72;2,91;2,84
2020;2020-10-10;Palmeiras;Sao Paulo;0;2;A;2,57;3,03;3,18;2,53;2,98;3,01
2020;2020-10-11;Atletico-MG;Goias;3;0;H;1,26;6,5;10,68;1,25;6,22;9,59
2020;2020-10-11;Fluminense;Bahia;1;0;H;2,49;3,26;3,09;2,37;3,17;3,03
2020;2020-10-11;Santos;Gremio;2;1;H;3,42;3,03;2,43;3,32;3;2,33
2020;2020-10-11;Atletico GO;Bragantino;2;1;H;2,53;3,04;3,23;2,45;3,01;3,08
2020;2020-10-11;Sport Recife;Botafogo RJ;1;2;A;2,58;3,12;3,08;2,47;3,04;3,02
2020;2020-10-12;Ceara;Corinthians;2;1;H;2,18;3,26;3,72;2,14;3,16;3,58
2020;2020-10-12;Internacional;Athletico-PR;2;1;H;1,8;3,35;5,45;1,78;3,26;5,17
2020;2020-10-13;Flamengo RJ;Goias;2;1;H;1,22;6,88;12,35;1,23;6,18;10,78
2020;2020-10-14;Palmeiras;Coritiba;1;3;A;1,51;4,08;7,65;1,5;3,92;6,87
2020;2020-10-14;Gremio;Botafogo RJ;3;1;H;1,47;4,49;7,35;1,47;4,26;6,71
2020;2020-10-15;Santos;Atletico GO;0;1;A;2,22;3,41;3,45;2,15;3,32;3,33
2020;2020-10-15;Athletico-PR;Corinthians;0;1;A;2,29;3,1;3,65;2,23;3;3,52
2020;2020-10-15;Atletico-MG;Fluminense;1;1;D;1,45;4,61;7,49;1,45;4,49;6,53
2020;2020-10-15;Sport Recife;Internacional;3;5;A;4,5;3,12;2,03;4,32;3,07;1,98
2020;2020-10-16;Flamengo RJ;Bragantino;1;1;D;1,57;4,45;5,63;1,56;4,26;5,17
2020;2020-10-17;Goias;Bahia;1;1;D;4,1;3,38;2,02;3,79;3,39;1,98
2020;2020-10-17;Atletico GO;Athletico-PR;1;1;D;2,5;3,04;3,29;2,44;2,98;3,11
2020;2020-10-17;Coritiba;Santos;1;2;A;3,04;3,25;2,53;2,88;3,14;2,5
2020;2020-10-17;Fluminense;Ceara;2;2;D;2,03;3,36;4,09;2,03;3,25;3,78
2020;2020-10-18;Sao Paulo;Gremio;0;0;D;2,19;3,01;4,09;2,12;3,03;3,81
2020;2020-10-18;Corinthians;Flamengo RJ;1;5;A;4,22;3,86;1,85;3,97;3,64;1,87
2020;2020-10-18;Internacional;Vasco;2;0;H;1,51;4,39;6,73;1,49;4,08;6,76
2020;2020-10-19;Bragantino;Sport Recife;2;0;H;1,71;3,82;5,24;1,69;3,69;4,92
2020;2020-10-19;Fortaleza;Palmeiras;2;0;H;3,4;3;2,47;3,23;2,96;2,4
2020;2020-10-20;Bahia;Atletico-MG;3;1;H;5;3,94;1,71;4,64;3,84;1,7
2020;2020-10-20;Botafogo RJ;Goias;0;0;D;1,55;4,23;6,39;1,56;3,94;5,9
2020;2020-10-22;Vasco;Corinthians;1;2;A;2,85;2,84;3,03;2,73;2,79;2,92
2020;2020-10-24;Bragantino;Goias;2;0;H;1,42;4,84;7,86;1,4;4,74;7,1
2020;2020-10-24;Ceara;Coritiba;2;1;H;1,95;3,38;4,41;1,93;3,27;4,14
2020;2020-10-25;Atletico-MG;Sport Recife;0;0;D;1,29;5,7;10,59;1,22;5,91;12,71
2020;2020-10-25;Atletico GO;Palmeiras;0;3;A;3,75;3,18;2,21;3,6;3,08;2,17
2020;2020-10-25;Fluminense;Santos;3;1;H;2,48;3,09;3,27;2,44;3,07;3,06
2020;2020-10-25;Athletico-PR;Gremio;1;2;A;2,31;3,04;3,69;2,38;2,93;3,32
2020;2020-10-25;Internacional;Flamengo RJ;2;2;D;2,98;3,12;2,65;2,85;3,1;2,57
2020;2020-10-31;Botafogo RJ;Ceara;2;2;D;2,37;3,28;3,15;2,32;3,22;3,08
2020;2020-10-31;Corinthians;Internacional;1;0;H;3,42;3,12;2,38;3,26;3,07;2,32
2020;2020-10-31;Coritiba;Atletico GO;1;0;H;2,49;3,09;3,25;2,39;3,06;3,13
2020;2020-11-01;Fortaleza;Fluminense;0;1;A;2,3;3,09;3,64;2,26;3;3,46
2020;2020-11-01;Flamengo RJ;Sao Paulo;1;4;A;1,86;3,68;4,42;1,83;3,55;4,23
2020;2020-11-01;Sport Recife;Athletico-PR;1;0;H;3,1;3,1;2,58;3;3,02;2,49
2020;2020-11-01;Santos;Bahia;3;1;H;2,12;3,52;3,59;2,1;3,35;3,44
2020;2020-11-01;Goias;Vasco;1;1;D;2,96;3,18;2,63;2,85;3,09;2,57
2020;2020-11-02;Palmeiras;Atletico-MG;3;0;H;2,45;3,38;3,05;2,38;3,27;2,96
2020;2020-11-02;Gremio;Bragantino;2;1;H;1,99;3,42;4,17;2;3,26;3,89
2020;2020-11-07;Athletico-PR;Fortaleza;2;1;H;2,2;2,99;4,07;2,15;2,99;3,76
2020;2020-11-07;Sao Paulo;Goias;2;1;H;1,32;5,68;9,7;1,31;5,29;9,01
2020;2020-11-08;Atletico GO;Corinthians;1;1;D;2,43;3,17;3,26;2,38;3,06;3,15
2020;2020-11-08;Internacional;Coritiba;2;2;D;1,78;3,3;5,88;1,74;3,3;5,37
2020;2020-11-08;Vasco;Palmeiras;0;1;A;4,47;3,24;1,99;4,24;3,23;1,93
2020;2020-11-08;Atletico-MG;Flamengo RJ;4;0;H;2,39;3,7;2,9;2,32;3,57;2,83
2020;2020-11-08;Bahia;Botafogo RJ;1;0;H;2,15;3,4;3,65;2,08;3,29;3,55
2020;2020-11-08;Bragantino;Santos;1;1;D;2,25;3,38;3,41;2,19;3,33;3,23
2020;2020-11-08;Ceara;Sport Recife;0;0;D;1,84;3,58;4,71;1,83;3,42;4,41
2020;2020-11-08;Fluminense;Gremio;0;1;A;2,81;2,88;3,03;2,7;2,85;2,91
2020;2020-11-11;Bahia;Fortaleza;2;1;H;2,43;2,95;3,53;2,33;2,97;3,34
2020;2020-11-14;Santos;Internacional;2;0;H;3,66;3,29;2,19;3,61;3,21;2,1
2020;2020-11-14;Sport Recife;Vasco;0;2;A;2,71;3,07;2,96;2,6;3,01;2,87
2020;2020-11-14;Goias;Athletico-PR;0;1;A;4,52;3,64;1,85;4,27;3,54;1,82
2020;2020-11-14;Corinthians;Atletico-MG;1;2;A;3,89;3,77;1,95;3,7;3,61;1,94
2020;2020-11-14;Fortaleza;Sao Paulo;2;3;A;3,06;3,2;2,54;3,02;3,1;2,44
2020;2020-11-14;Gremio;Ceara;4;2;H;1,75;3,62;5,26;1,73;3,51;4,94
2020;2020-11-15;Flamengo RJ;Atletico GO;1;1;D;1,48;4,52;7;1,45;4,49;6,35
2020;2020-11-15;Palmeiras;Fluminense;2;0;H;2,01;3,35;4,16;2;3,24;3,9
2020;2020-11-16;Coritiba;Bahia;1;2;A;2,89;3,08;2,77;2,83;2,98;2,64
2020;2020-11-16;Botafogo RJ;Bragantino;1;2;A;2,68;3,11;2,96;2,55;3,1;2,84
2020;2020-11-18;Atletico-MG;Athletico-PR;0;2;A;1,76;3,82;4,85;1,71;3,71;4,64
2020;2020-11-19;Vasco;Fortaleza;0;0;D;2,34;3,19;3,42;2,33;3;3,31
2020;2020-11-20;Bragantino;Bahia;4;0;H;2,24;3,35;3,47;2,18;3,25;3,34
2020;2020-11-21;Athletico-PR;Santos;1;0;H;1,54;4,13;6,23;1,52;4,05;6,28
2020;2020-11-21;Flamengo RJ;Coritiba;3;1;H;1,35;5,23;9,19;1,35;4,89;8,22
2020;2020-11-22;Goias;Palmeiras;1;0;H;4,74;3,58;1,83;4,47;3,43;1,8
2020;2020-11-22;Ceara;Atletico-MG;2;2;D;2,87;3,48;2,52;2,74;3,34;2,49
2020;2020-11-22;Sao Paulo;Vasco;1;1;D;1,4;4,86;8,49;1,37;4,63;8,32
2020;2020-11-22;Botafogo RJ;Fortaleza;1;2;A;2,21;3,15;3,79;2,18;3,06;3,57
2020;2020-11-22;Internacional;Fluminense;1;2;A;2,07;3,09;4,38;2,02;3,01;4,24
2020;2020-11-22;Corinthians;Gremio;0;0;D;3,66;3,04;2,32;3,35;2,99;2,32
2020;2020-11-23;Sport Recife;Atletico GO;0;1;A;3,17;3,03;2,58;3,05;2,96;2,49
2020;2020-11-25;Ceara;Sao Paulo;1;1;D;3,18;3,32;2,4;3,05;3,21;2,34
2020;2020-11-26;Atletico-MG;Botafogo RJ;2;1;H;1,67;4,04;5,27;1,63;4;4,97
2020;2020-11-26;Coritiba;Corinthians;0;1;A;3,19;2,89;2,67;3,03;2,86;2,59
2020;2020-11-26;Fortaleza;Goias;1;1;D;1,66;3,91;5,63;1,64;3,76;5,33
2020;2020-11-28;Palmeiras;Athletico-PR;3;0;H;1,73;3,62;5,51;1,69;3,54;5,26
2020;2020-11-28;Santos;Sport Recife;4;2;H;1,71;3,66;5,63;1,68;3,63;5,21
2020;2020-11-28;Bahia;Sao Paulo;1;3;A;3,66;3,38;2,15;3,43;3,29;2,15
2020;2020-11-29;Atletico GO;Internacional;0;0;D;3,17;3,16;2,5;3,03;3,04;2,45
2020;2020-11-30;Gremio;Goias;2;1;H;1,31;5,59;10,57;1,28;5,29;11,03
2020;2020-11-30;Vasco;Ceara;1;4;A;3,14;3,05;2,58;3,07;2,97;2,5
2020;2020-11-30;Fluminense;Bragantino;0;0;D;3,62;3,39;2,16;3,43;3,23;2,16
2020;2020-12-03;Fortaleza;Corinthians;0;0;D;2,48;2,98;3,4;2,36;2,96;3,29
2020;2020-12-03;Goias;Sao Paulo;0;3;A;9,32;5,11;1,36;8,28;4,78;1,36
2020;2020-12-05;Botafogo RJ;Flamengo RJ;0;1;A;6,21;4,46;1,53;5,75;4,2;1,53
2020;2020-12-05;Santos;Palmeiras;2;2;D;3,14;3,21;2,48;3,12;3,13;2,35
2020;2020-12-05;Bahia;Ceara;0;2;A;2,73;3,18;2,84;2,6;3,13;2,76
2020;2020-12-05;Fluminense;Athletico-PR;3;1;H;2,4;3,14;3,35;2,32;3,08;3,22
2020;2020-12-06;Coritiba;Bragantino;0;0;D;3,59;3,29;2,21;3,38;3,21;2,18
2020;2020-12-06;Gremio;Vasco;4;0;H;1,51;4,15;7,45;1,49;3,98;7,05
2020;2020-12-06;Sao Paulo;Sport Recife;1;0;H;1,35;5,14;9,8;1,34;4,79;9,19
2020;2020-12-06;Atletico-MG;Internacional;2;2;D;1,78;3,64;4,97;1,74;3,56;4,81
2020;2020-12-07;Atletico GO;Goias;0;1;A;1,64;3,95;5,78;1,62;3,78;5,42
2020;2020-12-10;Sao Paulo;Botafogo RJ;4;0;H;1,49;4,3;7,44;1,46;4,15;6,94
2020;2020-12-12;Athletico-PR;Atletico-MG;0;1;A;3,97;3,69;1,95;3,75;3,55;1,94
2020;2020-12-12;Bragantino;Fortaleza;2;1;H;1,82;3,51;4,96;1,79;3,4;4,71
2020;2020-12-12;Internacional;Botafogo RJ;2;1;H;1,63;3,7;6,43;1,62;3,64;5,81
2020;2020-12-12;Palmeiras;Bahia;3;0;H;1,61;3,84;6,41;1,59;3,77;5,86
2020;2020-12-13;Ceara;Atletico GO;1;2;A;1,95;3,38;4,41;1,95;3,21;4,16
2020;2020-12-13;Goias;Gremio;0;0;D;5,89;3,91;1,64;5,62;3,87;1,59
2020;2020-12-13;Flamengo RJ;Santos;4;1;H;1,31;5,69;9,9;1,29;5,6;9,45
2020;2020-12-13;Corinthians;Sao Paulo;1;0;H;4,5;3,34;1,95;4,18;3,26;1,92
2020;2020-12-13;Sport Recife;Coritiba;1;0;H;2,53;2,94;3,36;2,42;2,97;3,18
2020;2020-12-13;Vasco;Fluminense;1;1;D;3,18;3,01;2,59;3,08;2,93;2,49
2020;2020-12-17;Atletico GO;Fluminense;2;1;H;2,6;3,06;3,11;2,53;2,98;2,96
2020;2020-12-17;Sao Paulo;Atletico-MG;3;0;H;2,4;3,38;3,12;2,35;3,27;2,99
2020;2020-12-19;Sport Recife;Gremio;1;1;D;4,66;3,55;1,85;4,43;3,35;1,84
2020;2020-12-20;Coritiba;Botafogo RJ;1;2;A;2,73;3,06;2,94;2,63;2,97;2,86
2020;2020-12-20;Internacional;Palmeiras;2;0;H;2,9;2,86;2,96;2,73;2,79;2,91
2020;2020-12-20;Bragantino;Athletico-PR;0;1;A;1,89;3,53;4,47;1,88;3,41;4,2
2020;2020-12-20;Vasco;Santos;1;0;H;2,73;3,12;2,89;2,63;3,07;2,78
2020;2020-12-20;Flamengo RJ;Bahia;4;3;H;1,31;5,92;9,46;1,3;5,38;8,99
2020;2020-12-20;Fortaleza;Ceara;0;2;A;2,95;3,02;2,75;2,83;2,92;2,7
2020;2020-12-21;Corinthians;Goias;2;1;H;1,41;4,69;8,51;1,4;4,48;7,85
2020;2020-12-26;Atletico-MG;Coritiba;2;0;H;1,33;5,78;8,68;1,32;5,36;8,53
2020;2020-12-26;Fortaleza;Flamengo RJ;0;0;D;5,02;3,84;1,74;4,67;3,71;1,72
2020;2020-12-26;Goias;Sport Recife;1;0;H;2,65;3,3;2,84;2,56;3,19;2,77
2020;2020-12-27;Fluminense;Sao Paulo;1;2;A;4,54;3,42;1,91;4,39;3,32;1,88
2020;2020-12-27;Bahia;Internacional;1;2;A;2,7;3,06;2,98;2,65;2,97;2,86
2020;2020-12-27;Botafogo RJ;Corinthians;0;2;A;3,03;3,2;2,56;2,95;3,08;2,49
2020;2020-12-27;Athletico-PR;Vasco;3;0;H;1,93;3,36;4,53;1,91;3,26;4,27
2020;2020-12-27;Palmeiras;Bragantino;1;0;H;1,88;3,5;4,53;1,86;3,4;4,26
2020;2020-12-27;Santos;Ceara;1;1;D;2,07;3,45;3,84;2,06;3,35;3,56
2020;2020-12-27;Gremio;Atletico GO;2;1;H;2,06;3,17;4,3;2,01;3,11;4,05
2020;2021-01-06;Botafogo RJ;Athletico-PR;0;2;A;2,59;3,23;2,97;2,51;3,12;2,9
2020;2021-01-06;Gremio;Bahia;2;1;H;1,46;4,51;7,61;1,44;4,28;7,18
2020;2021-01-06;Coritiba;Goias;1;2;A;2,19;3,35;3,58;2,13;3,25;3,51
2020;2021-01-06;Sport Recife;Fortaleza;1;0;H;3,26;2,91;2,61;3,06;2,88;2,55
2020;2021-01-07;Bragantino;Sao Paulo;4;2;H;2,93;3,2;2,63;2,89;3,13;2,51
2020;2021-01-07;Flamengo RJ;Fluminense;1;2;A;1,47;4,53;7,39;1,46;4,38;6,76
2020;2021-01-07;Ceara;Internacional;0;2;A;2,93;3,04;2,75;2,86;2,96;2,65
2020;2021-01-08;Atletico GO;Vasco;0;0;D;2,17;3,08;4,04;2,11;3,05;3,82
2020;2021-01-09;Coritiba;Athletico-PR;0;0;D;3,42;3,1;2,39;3,33;2,95;2,35
2020;2021-01-09;Sport Recife;Palmeiras;0;1;A;4,08;3,3;2,06;3,82;3,25;2,02
2020;2021-01-10;Fortaleza;Gremio;0;0;D;3,51;3,02;2,4;3,5;2,99;2,25
2020;2021-01-10;Flamengo RJ;Ceara;0;2;A;1,39;5,29;7,75;1,37;4,98;7,64
2020;2021-01-10;Sao Paulo;Santos;0;1;A;1,48;4,3;7,72;1,45;4,19;7,23
2020;2021-01-10;Atletico GO;Bahia;1;1;D;2,4;3,11;3,39;2,34;3,07;3,21
2020;2021-01-10;Internacional;Goias;1;0;H;1,48;4,3;7,72;1,46;4,16;7,17
2020;2021-01-10;Vasco;Botafogo RJ;3;0;H;2,25;3,18;3,63;2,2;3,11;3,47
2020;2021-01-11;Bragantino;Atletico-MG;2;2;D;3,24;3,53;2,26;3,12;3,42;2,22
2020;2021-01-14;Corinthians;Fluminense;5;0;H;2,11;3,15;4,12;2,09;3,04;3,94
2020;2021-01-16;Palmeiras;Gremio;1;1;D;2,72;3,09;2,93;2,7;2,99;2,8
2020;2021-01-16;Fluminense;Sport Recife;1;0;H;2,11;3,14;4,14;2,06;3,07;3,96
2020;2021-01-17;Vasco;Coritiba;0;1;A;1,74;3,5;5,69;1,74;3,37;5,25
2020;2021-01-17;Athletico-PR;Sao Paulo;1;1;D;3,72;3,18;2,22;3,56;3,1;2,17
2020;2021-01-17;Santos;Botafogo RJ;2;1;H;1,88;3,57;4,42;1,85;3,51;4,16
2020;2021-01-17;Atletico-MG;Atletico GO;3;1;H;1,43;4,69;7,91;1,43;4,4;7,15
2020;2021-01-17;Ceara;Bragantino;1;2;A;2,86;3,17;2,72;2,76;3,11;2,62
2020;2021-01-17;Internacional;Fortaleza;4;2;H;1,96;3,16;4,78;1,91;3,07;4,63
2020;2021-01-18;Palmeiras;Corinthians;4;0;H;2,15;3,21;3,89;2,11;3,11;3,71
2020;2021-01-18;Goias;Flamengo RJ;0;3;A;7,6;5,29;1,39;7,5;5,02;1,37
2020;2021-01-20;Botafogo RJ;Atletico GO;1;3;A;2,37;3,2;3,34;2,34;3,14;3,15
2020;2021-01-20;Bahia;Athletico-PR;1;0;H;2,02;3,29;4,22;1,98;3,27;3,92
